43.931496649292626,44.60163812360387,56.66418466120625,66.3440059568131,74.90692479523456
36.0,40.0,52.0,64.0,76.0
30.0,30.0,50.0,60.0,60.0
0.0,0.0,0.0,0.0,0.0
16.666666666666664,16.666666666666664,50.0,50.0,83.33333333333334
0.0,0.0,42.857142857142854,42.857142857142854,57.14285714285714
33.33333333333333,33.33333333333333,66.66666666666666,66.66666666666666,66.66666666666666
35.0,35.0,35.0,35.0,40.0
0.0,0.0,0.0,0.0,0.0
50.0,50.0,50.0,50.0,50.0
50.0,50.0,50.0,50.0,66.66666666666666
75.0,75.0,100.0,100.0,100.0
33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
60.0,60.0,60.0,60.0,60.0
0.0,0.0,0.0,0.0,0.0
72.09302325581395,72.09302325581395,81.3953488372093,83.72093023255815,90.69767441860465
40.0,40.0,40.0,70.0,80.0
16.666666666666664,16.666666666666664,16.666666666666664,50.0,50.0
72.72727272727273,72.72727272727273,100.0,100.0,100.0
25.0,25.0,37.5,62.5,87.5
41.86046511627907,46.51162790697674,58.139534883720934,69.76744186046511,86.04651162790698
33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
0.0,0.0,0.0,0.0,0.0
48.0,48.0,60.0,72.0,88.0
36.666666666666664,36.666666666666664,46.666666666666664,53.333333333333336,60.0
20.833333333333336,20.833333333333336,29.166666666666668,41.66666666666667,62.5
81.25,81.25,87.5,87.5,87.5
71.42857142857143,71.42857142857143,78.57142857142857,92.85714285714286,92.85714285714286
36.36363636363637,36.36363636363637,59.09090909090909,72.72727272727273,81.81818181818183
90.9090909090909,90.9090909090909,90.9090909090909,90.9090909090909,90.9090909090909
33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
71.42857142857143,71.42857142857143,71.42857142857143,85.71428571428571,100.0
0.0,0.0,0.0,0.0,0.0
50.0,52.77777777777778,61.111111111111114,69.44444444444444,80.55555555555556
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,50.0
47.82608695652174,47.82608695652174,73.91304347826086,78.26086956521739,82.6086956521739
0.0,0.0,0.0,0.0,16.666666666666664
45.0,45.0,45.0,60.0,75.0
0.0,0.0,0.0,0.0,0.0
14.285714285714285,14.285714285714285,14.285714285714285,42.857142857142854,71.42857142857143
45.45454545454545,45.45454545454545,45.45454545454545,54.54545454545454,72.72727272727273
88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889
28.57142857142857,28.57142857142857,28.57142857142857,42.857142857142854,42.857142857142854
48.484848484848484,48.484848484848484,66.66666666666666,81.81818181818183,90.9090909090909
66.66666666666666,66.66666666666666,72.22222222222221,77.77777777777779,83.33333333333334
0.0,0.0,0.0,0.0,0.0
40.0,44.0,52.0,76.0,80.0
25.0,33.33333333333333,58.333333333333336,66.66666666666666,66.66666666666666
53.65853658536586,53.65853658536586,82.92682926829268,92.6829268292683,92.6829268292683
9.090909090909092,9.090909090909092,36.36363636363637,45.45454545454545,63.63636363636363
77.77777777777779,77.77777777777779,88.88888888888889,88.88888888888889,88.88888888888889
0.0,0.0,0.0,0.0,0.0
40.0,40.0,66.66666666666666,80.0,86.66666666666667
33.33333333333333,35.714285714285715,54.761904761904766,69.04761904761905,80.95238095238095
0.0,0.0,66.66666666666666,66.66666666666666,66.66666666666666
30.0,30.0,40.0,60.0,60.0
35.714285714285715,35.714285714285715,50.0,64.28571428571429,78.57142857142857
0.0,0.0,0.0,0.0,0.0
93.75,93.75,93.75,93.75,93.75
0.0,0.0,0.0,0.0,40.0
77.77777777777779,77.77777777777779,77.77777777777779,88.88888888888889,88.88888888888889
22.22222222222222,22.22222222222222,44.44444444444444,50.0,55.55555555555556
0.0,0.0,0.0,0.0,0.0
40.0,40.0,46.666666666666664,60.0,66.66666666666666
0.0,0.0,0.0,50.0,50.0
16.666666666666664,16.666666666666664,33.33333333333333,50.0,50.0
60.0,60.0,60.0,60.0,60.0
94.11764705882352,94.11764705882352,94.11764705882352,94.11764705882352,94.11764705882352
50.0,50.0,50.0,50.0,66.66666666666666
14.285714285714285,14.285714285714285,28.57142857142857,28.57142857142857,28.57142857142857
43.75,43.75,50.0,62.5,75.0
42.857142857142854,42.857142857142854,50.0,64.28571428571429,71.42857142857143
46.808510638297875,46.808510638297875,61.702127659574465,76.59574468085107,80.85106382978722
30.555555555555557,30.555555555555557,44.44444444444444,55.55555555555556,61.111111111111114
0.0,0.0,14.285714285714285,42.857142857142854,57.14285714285714
23.076923076923077,23.076923076923077,30.76923076923077,38.46153846153847,53.84615384615385
33.33333333333333,33.33333333333333,66.66666666666666,66.66666666666666,66.66666666666666
0.0,0.0,20.0,20.0,20.0
60.0,60.0,60.0,60.0,80.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,25.0,50.0
0.0,0.0,33.33333333333333,33.33333333333333,66.66666666666666
61.40350877192983,63.1578947368421,75.43859649122807,80.7017543859649,89.47368421052632
69.56521739130434,69.56521739130434,78.26086956521739,82.6086956521739,91.30434782608695
33.33333333333333,33.33333333333333,50.0,66.66666666666666,79.16666666666666
40.0,40.0,40.0,40.0,60.0
16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,50.0
0.0,0.0,20.0,20.0,20.0
0.0,0.0,20.0,20.0,40.0
38.095238095238095,38.095238095238095,54.761904761904766,73.80952380952381,85.71428571428571
42.30769230769231,42.30769230769231,53.84615384615385,65.38461538461539,73.07692307692307
0.0,0.0,0.0,0.0,33.33333333333333
26.666666666666668,26.666666666666668,33.33333333333333,53.333333333333336,66.66666666666666
63.793103448275865,65.51724137931035,87.93103448275862,93.10344827586206,96.55172413793103
18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,54.54545454545454
42.857142857142854,42.857142857142854,57.14285714285714,57.14285714285714,57.14285714285714
85.71428571428571,85.71428571428571,85.71428571428571,85.71428571428571,85.71428571428571
7.6923076923076925,7.6923076923076925,7.6923076923076925,38.46153846153847,46.15384615384615
0.0,0.0,9.090909090909092,36.36363636363637,36.36363636363637
14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,42.857142857142854
